Synergy!ID,HistoryID,性別,年代,居住市町村,業種,その他業種,観光は悪い影響を上回る良い影響があると思う,やんばるエリアは観光地であるべき（積極的に観光客を受け入れるべき）だと思う,やんばるエリアは今後も更なる観光振興を進めるべきと思う,やんばるエリアの観光振興を支援していきたいと思う,企業・事業者数等の増加により地域経済が活性化している,地域の景観が良くなっている,地域の文化の保全・継承につながっている,地域の生活環境の改善・向上につながっている,地域に活気が生まれ転出者が減っている（転入者が増えている）,地域の買い物環境やレクリエーション環境が改善している,地域の交通環境（道路・駐車場整備等）が改善している,地域の商店街が活性化している,地域に訪れる観光客を歓迎している,地域住民と観光客の間で交流が生まれている,観光・観光客のおかげで、企業等への就業機会の向上につながっていると感じる,観光振興により自然・景観環境を守っていきたいと思う,観光・観光客のおかげで自分たちは独特の文化をもっていると感じる,観光・観光客のおかげであなたの住む地域の特徴を継承していきたいと思う,観光・観光客のおかげであなたの住む地域に誇りを持てる,観光・観光客のおかげであなたの住む地域のおすすめの場所をほかの人に教えたいと思う,観光振興により同じ地域に住む住民同士の関係性が強化されると思う,観光・観光客のおかげで買い物する場やレジャー環境が充実していると思う,あなたの日常生活での移動（通勤・通学）環境が改善したと思う,観光振興により旅行者との良い出会いが生まれると思う,観光客のおかげで他者への偏見が減り、他者への理解が深まると思う,定期的に知りたい情報_ALL,定期的に知りたい情報_来訪者の消費額,定期的に知りたい情報_来訪者の消費単価,定期的に知りたい情報_延べ宿泊者数,定期的に知りたい情報_来訪者満足度,定期的に知りたい情報_リピーター率,定期的に知りたい情報_住民満足度,定期的に知りたい情報_地域への経済波及効果,定期的に知りたい情報_活動実績,定期的に知りたい情報_その他,定期的に知りたい情報_その他_text,定期的に知りたい情報_特になし,やんばるエリアが持つ魅力_ALL,やんばるエリアが持つ魅力_豊かな自然景観,やんばるエリアが持つ魅力_地元の食文化,やんばるエリアが持つ魅力_琉球の歴史・文化,やんばるエリアが持つ魅力_のんびりとした時間の流れ,やんばるエリアが持つ魅力_地域住民の人柄,やんばるエリアが持つ魅力_その他,やんばるエリアが持つ魅力_その他_text,やんばるエリアにおいておすすめしたい体験等_ALL,やんばるエリアにおいておすすめしたい体験等_自然の景観・体験,やんばるエリアにおいておすすめしたい体験等_地元の料理,やんばるエリアにおいておすすめしたい体験等_地域産品・お土産,やんばるエリアにおいておすすめしたい体験等_伝統・文化,やんばるエリアにおいておすすめしたい体験等_お祭り・イベント,やんばるエリアにおいておすすめしたい体験等_地域住民との交流,やんばるエリアにおいておすすめしたい体験等_その他,やんばるエリアにおいておすすめしたい体験等_その他_text,やんばるエリアでの暮らしの幸福度,5年後のやんばるエリアでの暮らしの幸福度,やんばるエリアの「持続可能な観光地」としての満足度,居住地域の誇りにしていること,観光客に伝えたい魅力,やんばるの観光について、ご意見,回答日時
3308,128,男性,30代,今帰仁村,学術研究、専門、技術サービス業,,やや思う,どちらでもない,やや思う,どちらでもない,やや思う,とても思う,あまり思わない,まったく思わない,やや思う,あまり思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,"来訪者の消費額,リピーター率,地域への経済波及効果",1,0,0,0,1,0,1,0,0,,0,豊かな自然景観,1,0,0,0,0,0,,自然の景観・体験,1,0,0,0,0,0,0,,3,5,どちらでもない,,,,2025-12-26 13:01:42
3309,129,女性,50代,今帰仁村,医療、福祉,,どちらでもない,あまり思わない,あまり思わない,あまり思わない,あまり思わない,あまり思わない,あまり思わない,あまり思わない,やや思う,どちらでもない,あまり思わない,どちらでもない,あまり思わない,まったく思わない,どちらでもない,どちらでもない,どちらでもない,どちらでもない,どちらでもない,まったく思わない,どちらでもない,どちらでもない,まったく思わない,あまり思わない,まったく思わない,住民満足度,0,0,0,0,0,1,0,0,0,,0,"豊かな自然景観,琉球の歴史・文化",1,0,1,0,0,0,,その他,0,0,0,0,0,0,1,何もせずのんびり過ごす,9,7,不満,地域の繋がり,人工的な自然ではなくて、本来の自然環境がまだ残っている地域です。地域住民はこの静かな生活を続けたいと思っています。地域住民や沖縄の辿ってきた歴史に思いを馳せながら、静かに穏やかにお過ごしください。,"自身の住む今帰仁地区エリアでは、静かな住宅街に運転の荒いレンタカーの往来が増え、危険を感じています。
観光客相手のお仕事の方々が、地域住民への安全まで考えて事故予防対応までしていただけると有り難く思います。

豊かな自然環境が観光の為に破壊されない事を願っています。",2025-12-26 13:03:12
3312,130,男性,60代,今帰仁村,その他,パート,やや思う,あまり思わない,やや思う,やや思う,あまり思わない,あまり思わない,どちらでもない,どちらでもない,やや思う,どちらでもない,どちらでもない,あまり思わない,やや思う,どちらでもない,どちらでもない,とても思う,やや思う,どちらでもない,やや思う,とても思う,やや思う,やや思う,どちらでもない,やや思う,どちらでもない,"来訪者満足度,住民満足度",0,0,0,1,0,1,0,0,0,,0,"豊かな自然景観,地元の食文化,琉球の歴史・文化,のんびりとした時間の流れ,地域住民の人柄",1,1,1,1,1,0,,"自然の景観・体験,地元の料理,地域産品・お土産,伝統・文化,お祭り・イベント,地域住民との交流",1,1,1,1,1,1,0,,9,8,どちらでもない,自然環境、伝統文化,自然景観、伝統文化、歴史,必要以上に開発してほしくない。,2025-12-26 13:15:14
3313,131,男性,50代,本部町,飲食サービス業,,あまり思わない,あまり思わない,あまり思わない,とても思う,あまり思わない,あまり思わない,あまり思わない,あまり思わない,どちらでもない,どちらでもない,まったく思わない,まったく思わない,あまり思わない,まったく思わない,あまり思わない,とても思う,あまり思わない,やや思う,あまり思わない,あまり思わない,まったく思わない,あまり思わない,まったく思わない,あまり思わない,どちらでもない,地域への経済波及効果,0,0,0,0,0,0,1,0,0,,0,豊かな自然景観,1,0,0,0,0,0,,自然の景観・体験,1,0,0,0,0,0,0,,5,4,どちらでもない,,,,2025-12-26 13:16:36
3314,132,男性,20代,恩納村,公務,,とても思う,とても思う,とても思う,やや思う,やや思う,やや思う,どちらでもない,どちらでもない,あまり思わない,あまり思わない,どちらでもない,どちらでもない,やや思う,あまり思わない,やや思う,やや思う,やや思う,やや思う,やや思う,どちらでもない,あまり思わない,やや思う,どちらでもない,やや思う,どちらでもない,"来訪者の消費額,来訪者の消費単価,リピーター率,地域への経済波及効果",1,1,0,0,1,0,1,0,0,,0,"地元の食文化,のんびりとした時間の流れ",0,1,0,1,0,0,,"自然の景観・体験,お祭り・イベント",1,0,0,0,1,0,0,,10,10,どちらでもない,,,,2025-12-26 13:21:58
3315,133,女性,30代,今帰仁村,その他,保育,あまり思わない,あまり思わない,あまり思わない,あまり思わない,どちらでもない,まったく思わない,まったく思わない,やや思う,まったく思わない,まったく思わない,まったく思わない,まったく思わない,どちらでもない,とても思う,あまり思わない,とても思う,まったく思わない,まったく思わない,まったく思わない,まったく思わない,どちらでもない,どちらでもない,まったく思わない,やや思う,まったく思わない,"延べ宿泊者数,リピーター率,住民満足度",0,0,1,0,1,1,0,0,0,,0,"豊かな自然景観,地元の食文化,琉球の歴史・文化,のんびりとした時間の流れ,地域住民の人柄",1,1,1,1,1,0,,"自然の景観・体験,地元の料理",1,1,0,0,0,0,0,,7,8,不満,,,"地元民の居場所を荒らさないでほしい
今帰仁の海なんて、観光地にされたことで地元の人は行けなくなったし、行かなくなった。",2025-12-26 13:24:26
3316,134,男性,50代,国頭村,生活関連サービス業,,やや思う,やや思う,やや思う,やや思う,やや思う,まったく思わない,やや思う,あまり思わない,あまり思わない,まったく思わない,どちらでもない,まったく思わない,やや思う,やや思う,やや思う,やや思う,やや思う,やや思う,やや思う,やや思う,やや思う,あまり思わない,あまり思わない,やや思う,やや思う,"来訪者の消費額,来訪者の消費単価,延べ宿泊者数,来訪者満足度,リピーター率,住民満足度,地域への経済波及効果",1,1,1,1,1,1,1,0,0,,0,"豊かな自然景観,地元の食文化,琉球の歴史・文化,のんびりとした時間の流れ,地域住民の人柄",1,1,1,1,1,0,,"自然の景観・体験,地元の料理,地域産品・お土産,伝統・文化,お祭り・イベント,地域住民との交流",1,1,1,1,1,1,0,,7,7,どちらでもない,共同売店,,観光収入が一部の人、一部の企業だけに流れている。集落は過疎、高齢化、貧困化が進んでいる。,2025-12-26 13:25:36
3317,135,男性,40代,今帰仁村,公務,,あまり思わない,あまり思わない,どちらでもない,やや思う,どちらでもない,あまり思わない,あまり思わない,やや思う,まったく思わない,やや思う,やや思う,まったく思わない,どちらでもない,あまり思わない,あまり思わない,どちらでもない,どちらでもない,あまり思わない,どちらでもない,どちらでもない,あまり思わない,あまり思わない,やや思う,まったく思わない,あまり思わない,"リピーター率,住民満足度,活動実績",0,0,0,0,1,1,0,1,0,,0,"豊かな自然景観,のんびりとした時間の流れ",1,0,0,1,0,0,,"自然の景観・体験,地元の料理,地域産品・お土産,伝統・文化,お祭り・イベント",1,1,1,1,1,0,0,,5,4,不満,自然豊かだが交通の利便性も高く住みやすい。住民にとって住みやすいくらいに適度な開発や起業がなされながらも自然が残ることが大切。,やんばるの自然や動植物の数は海外にも引けを取らないです。その分、ロードキルやゴミのポイ捨てによる問題もあるので、遊びに来る際は慌てず騒がずゆったりとした気持ちでお越しください。,"まず、設問では「観光、観光客のおかげ」という枕詞が多く、観光は地元にいい影響をもたらすと言わせたいのが垣間見えて不快でした。
　話変わり、観光客を誘致する前に、これまで行なってきている消費型観光ありきの考えを改めるところから始めるべきかと思う。地元を置き去りにせず、リソースを消費するだけでない観光のあり方を検討してほしい。",2025-12-26 13:36:20
3319,136,男性,20代,名護市,宿泊業,,どちらでもない,どちらでもない,どちらでもない,どちらでもない,どちらでもない,どちらでもない,どちらでもない,どちらでもない,どちらでもない,どちらでもない,どちらでもない,どちらでもない,どちらでもない,どちらでもない,どちらでもない,どちらでもない,どちらでもない,どちらでもない,どちらでもない,どちらでもない,どちらでもない,どちらでもない,どちらでもない,どちらでもない,どちらでもない,地域への経済波及効果,0,0,0,0,0,0,1,0,0,,0,豊かな自然景観,1,0,0,0,0,0,,"伝統・文化,お祭り・イベント",0,0,0,1,1,0,0,,10,5,どちらでもない,,,,2025-12-26 13:41:05
3321,137,女性,30代,今帰仁村,飲食サービス業,,どちらでもない,やや思う,やや思う,どちらでもない,あまり思わない,あまり思わない,あまり思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,やや思う,あまり思わない,あまり思わない,どちらでもない,あまり思わない,どちらでもない,どちらでもない,やや思う,あまり思わない,まったく思わない,まったく思わない,あまり思わない,どちらでもない,"来訪者の消費額,来訪者の消費単価,延べ宿泊者数,来訪者満足度,リピーター率,住民満足度,地域への経済波及効果,活動実績",1,1,1,1,1,1,1,1,0,,0,"豊かな自然景観,のんびりとした時間の流れ,地域住民の人柄",1,0,0,1,1,0,,"自然の景観・体験,地元の料理,地域住民との交流",1,1,0,0,0,1,0,,4,5,どちらでもない,豊かな自然と、ゆったりのんびりとした時間の流れのある雰囲気,,モラルが掛けている人が増えている。ビーチなども、地域の住民との軋轢を生まないために、静かな場所だった所などは、それを重要視できるような観光スポット作りができていけたらよいのではと思う。,2025-12-26 14:04:55
3322,138,女性,70代,今帰仁村,お仕事をされていない,,やや思う,とても思う,とても思う,やや思う,とても思う,やや思う,やや思う,どちらでもない,やや思う,やや思う,あまり思わない,やや思う,やや思う,どちらでもない,とても思う,やや思う,やや思う,とても思う,やや思う,やや思う,どちらでもない,やや思う,どちらでもない,やや思う,やや思う,"来訪者の消費額,延べ宿泊者数,リピーター率,地域への経済波及効果",1,0,1,0,1,0,1,0,0,,0,"豊かな自然景観,琉球の歴史・文化,地域住民の人柄",1,0,1,0,1,0,,"地元の料理,伝統・文化,お祭り・イベント",0,1,0,1,1,0,0,,8,9,満足,,"これまで永きに続いている豊年祭等の継承
","地区全体的に暗い。せめて国道沿いだけでも夜間の外燈設置を望む
",2025-12-26 14:05:55
3323,139,女性,40代,今帰仁村,医療、福祉,,まったく思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,どちらでもない,どちらでもない,あまり思わない,まったく思わない,あまり思わない,どちらでもない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,あまり思わない,あまり思わない,"来訪者の消費額,来訪者の消費単価,延べ宿泊者数,来訪者満足度,リピーター率,住民満足度,地域への経済波及効果,活動実績",1,1,1,1,1,1,1,1,0,,0,"豊かな自然景観,地元の食文化,琉球の歴史・文化,のんびりとした時間の流れ,地域住民の人柄",1,1,1,1,1,0,,"自然の景観・体験,地元の料理,地域産品・お土産,伝統・文化",1,1,1,1,0,0,0,,10,8,満足,人が少ないからこそ静かな環境があり混雑してもそれほど苦を感じない。のんびりしている。開発されていないため手付かずのビーチや自然が残っている事。灯りが少ないからこそ星が美しく見える。これらが一つでも観光振興によって壊されることには不満。,大した開発がされていないこその自然が残り無料で楽しめる場所を見つける探検ができること。また本当に好きな人だけが訪れる場所が多いために治安が良いこと。星見できる場所が多いこと。沖縄の伝統文化や食事が気軽に楽しめること。,観光振興によって日夜問わずの静寂、夜の暗さがなくなることはやめてほしい。ジャングリアは村にとって大きな負債では？どうか口先だけの上手いコンサルタントに騙されず判断して欲しい。観光頼りの村づくりは水商売と同じで持続性は見出せず建設的でないと感じる。観光客の数は一過性に夏場は多く閑散期もある状態、数としては外国人も県外人もそれほど多くない今の状態が理想的に日常を過ごせる。同じ県内を例に出せば毎日道が混雑し海岸線には巨大なホテルが並び、景色が楽しめず地元民が誰でも好きなようにビーチに出入りできなくなってしまった恩納村のようにはなってほしくない。最後に観光とは無関係だが仲宗根西交差点で日中は交通ルールを厳守すると一台も右折ができないことが多くて困っているので矢印式信号機を設置してほしい。,2025-12-26 14:07:57
3324,140,男性,70代,今帰仁村,農林漁業,,あまり思わない,とても思う,とても思う,とても思う,あまり思わない,あまり思わない,とても思う,あまり思わない,どちらでもない,やや思う,あまり思わない,あまり思わない,とても思う,あまり思わない,やや思う,とても思う,やや思う,とても思う,とても思う,とても思う,やや思う,やや思う,あまり思わない,やや思う,やや思う,"来訪者満足度,地域への経済波及効果",0,0,0,1,0,0,1,0,0,,0,豊かな自然景観,1,0,0,0,0,0,,自然の景観・体験,1,0,0,0,0,0,0,,9,9,不満,,,,2025-12-26 14:18:12
3325,141,女性,70代,今帰仁村,お仕事をされていない,,やや思う,やや思う,やや思う,やや思う,どちらでもない,あまり思わない,あまり思わない,あまり思わない,あまり思わない,どちらでもない,どちらでもない,どちらでもない,どちらでもない,あまり思わない,あまり思わない,やや思う,やや思う,やや思う,やや思う,やや思う,どちらでもない,あまり思わない,あまり思わない,どちらでもない,あまり思わない,"来訪者の消費額,来訪者満足度,住民満足度,地域への経済波及効果",1,0,0,1,0,1,1,0,0,,0,"豊かな自然景観,地元の食文化,琉球の歴史・文化,地域住民の人柄",1,1,1,0,1,0,,"自然の景観・体験,地元の料理,地域産品・お土産,伝統・文化,お祭り・イベント",1,1,1,1,1,0,0,,6,6,どちらでもない,"祭りや特産品
","沖縄料理
今帰仁の特産品

","交通渋滞
横断歩道では歩行者を優先して欲しい",2025-12-26 14:21:10
3346,142,女性,20代,今帰仁村,小売業,,まったく思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,どちらでもない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,特になし,0,0,0,0,0,0,0,0,0,,1,"豊かな自然景観,のんびりとした時間の流れ",1,0,0,1,0,0,,その他,0,0,0,0,0,0,1,おすすめしたくない、来てほしくない,2,2,大変不満,ない,ない,"内地や海外からの観光/移住によって地元民が不便を強いられる場面が多いので、来ないでほしい。
特にジャングリアは、自分の地元を失笑気味に話題にされることが多くなったので恥ずかしい。",2025-12-26 18:47:29
3347,143,男性,50代,本部町,農林漁業,,やや思う,とても思う,とても思う,とても思う,まったく思わない,まったく思わない,あまり思わない,まったく思わない,あまり思わない,あまり思わない,どちらでもない,まったく思わない,とても思う,まったく思わない,まったく思わない,とても思う,まったく思わない,あまり思わない,どちらでもない,とても思う,あまり思わない,どちらでもない,まったく思わない,やや思う,まったく思わない,"来訪者の消費額,リピーター率,地域への経済波及効果",1,0,0,0,1,0,1,0,0,,0,"豊かな自然景観,のんびりとした時間の流れ",1,0,0,1,0,0,,"自然の景観・体験,地域住民との交流",1,0,0,0,0,1,0,,6,7,不満,,,主要道路や主要道路から絶景スポットへの道路の景観（草刈り）は年中継続して景観が良い状態を保つ事は大事なのではないかと思います。,2025-12-26 18:58:47
3351,144,男性,70代,今帰仁村,農林漁業,,とても思う,やや思う,やや思う,やや思う,やや思う,やや思う,あまり思わない,やや思う,どちらでもない,やや思う,どちらでもない,やや思う,やや思う,あまり思わない,やや思う,やや思う,やや思う,やや思う,やや思う,やや思う,どちらでもない,どちらでもない,どちらでもない,どちらでもない,どちらでもない,"来訪者の消費額,延べ宿泊者数,来訪者満足度,リピーター率,住民満足度,地域への経済波及効果,活動実績",1,0,1,1,1,1,1,1,0,,0,"豊かな自然景観,地元の食文化,琉球の歴史・文化,のんびりとした時間の流れ,地域住民の人柄",1,1,1,1,1,0,,"自然の景観・体験,地元の料理,地域産品・お土産,伝統・文化,お祭り・イベント,地域住民との交流",1,1,1,1,1,1,0,,9,9,満足,,,,2025-12-27 6:36:20
3354,145,男性,60代,今帰仁村,公務,,どちらでもない,あまり思わない,どちらでもない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,どちらでもない,まったく思わない,まったく思わない,まったく思わない,どちらでもない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,住民満足度,0,0,0,0,0,1,0,0,0,,0,その他,0,0,0,0,0,1,過疎地の生活困難,その他,0,0,0,0,0,0,1,国内植民地としての沖縄旅行,4,4,大変不満,なし,なし,渋滞解消と物価高騰、賃貸料高騰の解消,2025-12-27 8:33:12
3403,146,男性,70代,今帰仁村,宿泊業,,とても思う,とても思う,とても思う,とても思う,やや思う,やや思う,どちらでもない,やや思う,あまり思わない,やや思う,やや思う,あまり思わない,やや思う,あまり思わない,どちらでもない,とても思う,とても思う,とても思う,やや思う,やや思う,どちらでもない,やや思う,どちらでもない,やや思う,どちらでもない,"来訪者の消費単価,来訪者満足度,住民満足度,地域への経済波及効果,活動実績",0,1,0,1,0,1,1,1,0,,0,"豊かな自然景観,琉球の歴史・文化,のんびりとした時間の流れ",1,0,1,1,0,0,,"自然の景観・体験,地域産品・お土産,伝統・文化",1,0,1,1,0,0,0,,9,10,どちらでもない,環境全体、景観、緑の木々、点在する家家、海、離島の景色,誇りに思う事柄を肌で感じてほしい。,各市町村の観光協会を、訪れる観光客に積極的に利用してもらえる施設になる様に育ててほしい。育てるとは資金援助が鍵。そして出来れば主要な道路上に、統一的観光協会の案内板を設置。観光案内の最前線として観光協会が活動出来れば素晴らしい。誘客の最前線に立つべきなのは各市町村の観光協会であるべき。,2025-12-27 14:46:34
3509,147,女性,50代,今帰仁村,公務,,やや思う,やや思う,どちらでもない,やや思う,どちらでもない,どちらでもない,どちらでもない,どちらでもない,どちらでもない,どちらでもない,やや思う,どちらでもない,どちらでもない,どちらでもない,どちらでもない,やや思う,どちらでもない,やや思う,やや思う,どちらでもない,どちらでもない,どちらでもない,どちらでもない,やや思う,やや思う,"来訪者の消費額,延べ宿泊者数,地域への経済波及効果",1,0,1,0,0,0,1,0,0,,0,"豊かな自然景観,のんびりとした時間の流れ,地域住民の人柄",1,0,0,1,1,0,,"伝統・文化,地域住民との交流",0,0,0,1,0,1,0,,7,7,どちらでもない,,,,2025-12-28 23:35:25
3515,148,女性,40代,今帰仁村,教育、学習支援業,,どちらでもない,どちらでもない,まったく思わない,どちらでもない,やや思う,まったく思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,やや思う,まったく思わない,まったく思わない,どちらでもない,まったく思わない,まったく思わない,まったく思わない,どちらでもない,どちらでもない,まったく思わない,まったく思わない,あまり思わない,あまり思わない,"来訪者の消費額,来訪者の消費単価,延べ宿泊者数",1,1,1,0,0,0,0,0,0,,0,"豊かな自然景観,のんびりとした時間の流れ",1,0,0,1,0,0,,"自然の景観・体験,地元の料理,地域産品・お土産",1,1,1,0,0,0,0,,10,10,どちらでもない,豊かな自然,静かによろしく,,2025-12-29 9:26:13
3569,149,男性,30代,今帰仁村,生活関連サービス業,,とても思う,とても思う,とても思う,とても思う,とても思う,とても思う,とても思う,とても思う,とても思う,とても思う,やや思う,どちらでもない,とても思う,やや思う,とても思う,とても思う,とても思う,とても思う,とても思う,とても思う,とても思う,とても思う,やや思う,とても思う,とても思う,"リピーター率,地域への経済波及効果",0,0,0,0,1,0,1,0,0,,0,"豊かな自然景観,地元の食文化,琉球の歴史・文化,のんびりとした時間の流れ,地域住民の人柄",1,1,1,1,1,0,,"自然の景観・体験,地元の料理,地域産品・お土産,伝統・文化,お祭り・イベント,地域住民との交流",1,1,1,1,1,1,0,,10,10,大変満足,,,,2025-12-29 19:55:04
3624,150,女性,40代,今帰仁村,公務,,やや思う,あまり思わない,あまり思わない,あまり思わない,やや思う,あまり思わない,あまり思わない,やや思う,どちらでもない,やや思う,どちらでもない,あまり思わない,あまり思わない,あまり思わない,やや思う,やや思う,やや思う,やや思う,やや思う,やや思う,どちらでもない,やや思う,あまり思わない,どちらでもない,やや思う,地域への経済波及効果,0,0,0,0,0,0,1,0,0,,0,"豊かな自然景観,地元の食文化,琉球の歴史・文化,のんびりとした時間の流れ,地域住民の人柄",1,1,1,1,1,0,,"自然の景観・体験,地元の料理,地域産品・お土産,伝統・文化",1,1,1,1,0,0,0,,8,8,満足,,,,2025-12-30 21:32:11
3699,151,男性,40代,名護市,建設業,,どちらでもない,とても思う,とても思う,とても思う,やや思う,やや思う,とても思う,やや思う,あまり思わない,やや思う,あまり思わない,あまり思わない,やや思う,どちらでもない,とても思う,とても思う,とても思う,とても思う,とても思う,とても思う,とても思う,やや思う,どちらでもない,あまり思わない,とても思う,"来訪者の消費額,来訪者の消費単価,リピーター率,地域への経済波及効果,活動実績",1,1,0,0,1,0,1,1,0,,0,"豊かな自然景観,地元の食文化,琉球の歴史・文化,のんびりとした時間の流れ,地域住民の人柄",1,1,1,1,1,0,,"地元の料理,伝統・文化,お祭り・イベント",0,1,0,1,1,0,0,,8,9,満足,地域の集まりやお祭りやイベントなど。,やんばる独自の文化があるのでそれを感じてほしい。,18時ごろ５８号線が混んでると感じる。,2026-01-01 9:54:51
3820,152,女性,50代,今帰仁村,公務,,どちらでもない,あまり思わない,あまり思わない,やや思う,あまり思わない,まったく思わない,まったく思わない,あまり思わない,あまり思わない,やや思う,やや思う,あまり思わない,やや思う,どちらでもない,まったく思わない,やや思う,どちらでもない,あまり思わない,あまり思わない,あまり思わない,あまり思わない,まったく思わない,まったく思わない,やや思う,どちらでもない,地域への経済波及効果,0,0,0,0,0,0,1,0,0,,0,"豊かな自然景観,琉球の歴史・文化,のんびりとした時間の流れ",1,0,1,1,0,0,,"自然の景観・体験,伝統・文化,お祭り・イベント",1,0,0,1,1,0,0,,6,4,どちらでもない,商業主義的な開発がされていないところが多い。,便利に開発されていない自然を楽しめること。,必要以上の開発は望みません。,2026-01-03 14:05:57
3849,153,その他,40代,名護市,飲食サービス業,,どちらでもない,まったく思わない,まったく思わない,まったく思わない,とても思う,まったく思わない,まったく思わない,どちらでもない,やや思う,どちらでもない,どちらでもない,やや思う,どちらでもない,やや思う,やや思う,まったく思わない,まったく思わない,まったく思わない,どちらでもない,どちらでもない,あまり思わない,どちらでもない,どちらでもない,どちらでもない,どちらでもない,"来訪者の消費額,来訪者の消費単価,延べ宿泊者数,来訪者満足度,リピーター率,住民満足度,地域への経済波及効果,活動実績",1,1,1,1,1,1,1,1,0,,0,"豊かな自然景観,地元の食文化,琉球の歴史・文化,のんびりとした時間の流れ,地域住民の人柄",1,1,1,1,1,0,,"自然の景観・体験,地元の料理,地域産品・お土産,伝統・文化,お祭り・イベント,地域住民との交流",1,1,1,1,1,1,0,,8,7,不満,,,"やんばるが放つ光を世界中から観にきてそして戻っていく素晴らしい環境
後先考えず視野が狭く全体思考のないダサい開発はやめていただきたい",2026-01-03 18:35:20
3850,154,男性,60代,今帰仁村,農林漁業,,やや思う,どちらでもない,あまり思わない,どちらでもない,あまり思わない,あまり思わない,あまり思わない,あまり思わない,あまり思わない,どちらでもない,あまり思わない,あまり思わない,まったく思わない,あまり思わない,まったく思わない,とても思う,まったく思わない,まったく思わない,まったく思わない,まったく思わない,あまり思わない,あまり思わない,まったく思わない,あまり思わない,まったく思わない,"来訪者の消費額,来訪者の消費単価,延べ宿泊者数,リピーター率,地域への経済波及効果,活動実績",1,1,1,0,1,0,1,1,0,,0,"豊かな自然景観,地元の食文化,のんびりとした時間の流れ",1,1,0,1,0,0,,"自然の景観・体験,伝統・文化,地域住民との交流",1,0,0,1,0,1,0,,10,10,不満,豊かな自然、地域の伝統文化を大切にしていること、,豊かな今帰仁村の自然環境を汚さないようにしていただければ幸いです。,外の環境変化に左右されない、心豊かな生活ができるようにしていただければと思います。外部に依存しない、自然によりそい自立した生活環境の創出を望む。,2026-01-03 18:42:14
3931,155,男性,30代,名護市,娯楽業,,やや思う,やや思う,やや思う,とても思う,どちらでもない,どちらでもない,やや思う,どちらでもない,どちらでもない,あまり思わない,あまり思わない,あまり思わない,どちらでもない,どちらでもない,どちらでもない,やや思う,やや思う,どちらでもない,どちらでもない,どちらでもない,どちらでもない,どちらでもない,どちらでもない,どちらでもない,どちらでもない,"地域への経済波及効果,活動実績",0,0,0,0,0,0,1,1,0,,0,"豊かな自然景観,のんびりとした時間の流れ",1,0,0,1,0,0,,"自然の景観・体験,お祭り・イベント",1,0,0,0,1,0,0,,8,8,どちらでもない,,,,2026-01-05 9:21:33
